RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1039.411233222072,3642.411879387571,-1037,3639,-680.09045,3588.65,-1085.9039345317976,3658.6849033643907
-1035.6621699397833,3638.8665449643886,-1037,3639,-680.09045,3588.65,-1030.7078194203,3646.647037503757
-1024.4149800627613,3628.230541726722,-1022,3629,-1120.5032,3684.6113,-1033.9167485585763,3642.974279313042
-1016.9168534696727,3621.1398729104935,-1017,3619,-1040.9946,3612.0352,-1028.5714391459817,3632.513190770626
-1005.6696636039868,3610.5038696608253,-1007,3609,-1071.6239,3664.4917,-1025.7322686854304,3628.4612478567897
-998.171537058633,3603.413200794117,-997,3604,-1060.6205,3719.419,-1024.7052352356266,3636.232012359567
-990.6734105428393,3596.3225318961504,-992,3594,-1100.0957,3721.12,-1029.6823791784511,3642.9645592091283
-979.4262208119226,3585.686528503965,-977,3584,-1049.311,3729.7341,-1023.39336580089,3647.7712571913517
-971.9280943352278,3578.5958595646484,-972,3579,-990.2591,3709.9258,-1011.9909999190015,3651.435139237007
-964.4299678496347,3571.505190634742,-962,3569,-1046.4578,3619.3591,-1010.933060116495,3640.6011632582367
-960.6809045993281,3567.9598561777298,-962,3569,-1046.4578,3619.3591,-1012.7643521875247,3634.5838718648433
-953.1827780781234,3560.8691872854806,-952,3559,-960.429,3679.59,-998.9244671772755,3634.985027295776
-949.4337148063154,3557.323852851207,-947,3554,-767.744,3475.953,-964.6502762959644,3610.5804342384567
-945.6846515272432,3553.7785184246122,-947,3554,-767.744,3475.953,-936.20075712724,3590.27497412666
-934.4374616560315,3543.142515180779,-932,3544,-797.13586,3662.2998,-906.903514867999,3591.439037152136
-926.9393350624382,3536.051846365079,-927,3534,-901.62054,3726.5574,-899.7940209023542,3604.742910933255
-915.6921451896416,3525.4158431229257,-917,3524,-989.7006,3645.5063,-904.1216946974282,3602.03969237486
-908.1940186370321,3518.3251742638868,-907,3519,-968.01276,3613.304,-907.4726345445843,3597.7736203345285
-900.695892114047,3511.2345053735235,-902,3509,-962.59515,3638.2668,-909.4115678875967,3597.862357136498
-889.4487023762998,3500.598501988561,-887,3499,-951.45557,3678.152,-906.6551756825457,3601.6525716459414
-881.9505758993448,3493.5078330495176,-882,3494,-907.4975,3588.3716,-900.497266616478,3593.667001824173
-874.4524494170897,3486.4171641160788,-872,3484,-920.12616,3369.2175,-897.1742998060171,3553.5583413946947
-870.7033861695555,3482.871829656135,-872,3484,-920.12616,3369.2175,-897.2261770084563,3524.4752665447472
-863.2052596551781,3475.781160756665,-862,3474,-868.97864,3403.5732,-886.8274928756409,3501.1955395994573
-859.4561963869686,3472.235826318584,-857,3469,-870.4809,3595.987,-881.4213508950428,3510.88208671332
-855.7071331112978,3468.6904918883934,-857,3469,-870.4809,3595.987,-876.7854486069227,3518.7110926078176
-844.4599432469842,3458.0544886372695,-842,3459,-1009.85925,3678.0984,-886.1326872708188,3532.302749077656
-836.9618166538047,3450.963819821133,-837,3449,-926.529,3549.6882,-885.5430764770337,3528.778367190745
-825.7146267749945,3440.327816585339,-827,3439,-764.17334,3657.5164,-857.525385366052,3539.5606186470914
-818.2165002154017,3433.2371477336824,-817,3434,-813.39276,3586.2444,-844.5417498978808,3540.6607392465166
-810.7183736850264,3426.1464788511284,-812,3424,-848.75183,3496.5796,-838.8444756535199,3528.0973631062543
-799.4711839394319,3415.510475474461,-797,3414,-864.9288,3602.3674,-833.5613841958753,3530.9518358920827
-791.9730574613051,3408.4198065366595,-792,3409,-883.60846,3627.1643,-835.0022035692206,3539.894428809277
-784.4749309815669,3401.3291376005614,-782,3399,-818.8201,3715.0237,-826.2274029447614,3560.6147164768704
-780.7258677364914,3397.7838031380193,-782,3399,-818.8201,3715.0237,-821.9820950644958,3579.449370309164
-773.2277412286138,3390.6931342316775,-772,3389,-691.3406,3599.6926,-796.9445254953384,3576.3491089060085
-769.4786779640107,3387.1477997897837,-767,3384,-759.76776,3659.7456,-788.7232280294334,3584.5277415168293
-765.7296146918655,3383.6024653558666,-767,3384,-759.76776,3659.7456,-781.7639196088041,3591.1135263997357
-754.4824248354074,3372.966462096431,-752,3374,-748.2939,3404.9333,-767.3987349805204,3555.684186134252
-746.9842982435486,3365.8757932788963,-747,3364,-714.55164,3480.1296,-753.4430644704563,3538.8775535531263
-735.7371083599181,3355.239790048201,-737,3354,-647.87335,3509.1208,-727.8211535473484,3525.43136812926
-728.23898179372,3348.149121203531,-727,3349,-516.2203,3503.8499,-689.5217140035446,3516.218170175424
-720.7408552558835,3341.0584523288717,-722,3339,-783.56396,3400.3923,-697.2769336012876,3492.91019246196
-709.4936655015348,3330.4224489614617,-707,3329,-727.2165,3257.6191,-692.5944368880461,3446.932440042113
-701.9955390213369,3323.3317800258483,-702,3324,-802.819,3328.4646,-703.3401351033002,3422.6888572011408
-694.4974125432384,3316.241111088014,-692,3314,-796.36395,3650.3271,-711.2078104831702,3451.3802349717303
-690.7483493002679,3312.695776623244,-692,3314,-796.36395,3650.3271,-720.0600290931152,3476.508632753159
-683.250222798461,3305.605107710483,-682,3304,-759.4001,3725.8489,-719.287780415378,3506.09284394013
-679.501159537418,3302.059773264826,-677,3299,-738.0453,3624.4011,-718.5775000494161,3518.9689398363957
-675.75209626887,3298.514438827105,-677,3299,-738.0453,3624.4011,-717.8133096782697,3529.4329686918823
-664.5049064211058,3287.878435558481,-662,3289,-645.7022,3318.6665,-697.9360787990124,3490.5389727938573
-657.0067798314451,3280.787766738622,-657,3279,-677.55817,3349.1843,-688.6143465099899,3464.329031057616
-645.7595899442463,3270.151763511698,-647,3269,-639.4353,3577.043,-671.6122454974967,3472.703574810013
-638.2614633719278,3263.061094673501,-637,3264,-664.66504,3418.5693,-664.2217198310748,3458.599926261548
-630.7633368266617,3255.9704258066954,-632,3254,-738.7512,3362.6313,-669.0328011037295,3438.2955848056295
-619.5161470628007,3245.3344224493426,-617,3244,-550.74805,3318.2039,-640.9399944379085,3410.527938341408
-612.0180205796677,3238.243753516835,-612,3239,-616.925,3501.0532,-630.9317820966297,3418.59983647155
-604.5198941023139,3231.153084578217,-602,3229,-651.28424,3382.3425,-627.7059377314158,3407.155849931237
-600.770830861058,3227.607750111635,-602,3229,-651.28424,3382.3425,-627.8382351329886,3400.6466207121584
-593.2727043647947,3220.5170811930143,-592,3219,-617.6824,3331.0952,-619.9936131055366,3384.7294769266177
-589.5236411072044,3216.9717467437054,-587,3214,-598.3469,3248.9722,-613.8551651471163,3363.463051358094
-585.7745778422646,3213.4264123021694,-587,3214,-598.3469,3248.9722,-608.6196374658908,3345.7485797890813
-574.5273880038844,3202.7904090236184,-572,3204,-589.70764,3188.1924,-596.3517717170374,3314.3431692306417
-567.029261417272,3195.699740200533,-567,3194,-523.8583,3151.7234,-579.6000275282263,3285.0440494119102
-555.7820715278145,3185.0637369759934,-557,3184,-555.58344,3098.9229,-566.4888199958878,3247.6198040199793
-548.2839449499465,3177.9730681436627,-547,3179,-517.8545,3079.3125,-552.8414798680664,3216.1939400109604
-540.7858183974087,3170.8823992845496,-542,3169,-577.4607,3312.577,-550.2418084181024,3224.620420208574
-529.5386286234133,3160.246395937915,-527,3159,-412.18878,3026.8513,-519.0987420431858,3184.4994669762527
-522.0405021365216,3153.1557270093817,-522,3154,-463.24655,3018.7427,-504.21522664715815,3152.895057768709
-514.542375658998,3146.065058070942,-512,3144,-439.4471,3129.778,-488.1036305137398,3143.354695366886
-510.79331241904026,3142.5197236029876,-512,3144,-439.4471,3129.778,-478.0579176073606,3138.3826421277267
-503.2951859276985,3135.42905467916,-502,3134,-547.1408,3424.261,-481.6098293284178,3173.083039128209
-499.54612267339866,3131.8837202263708,-497,3129,-481.81042,3440.2954,-478.44792266905154,3205.91756996103
-495.7970594120208,3128.3383857810654,-497,3129,-481.81042,3440.2954,-475.6579860342221,3232.851226662584
-484.5498695835713,3117.7023824920143,-482,3119,-452.3108,3306.521,-462.79992430146564,3234.249502976175
-477.0517430008036,3110.6117136648645,-477,3109,-473.15652,3187.6018,-457.92207486234025,3221.5408517153237
-465.8045531104355,3099.9757104412906,-467,3099,-544.6333,3285.3777,-461.76803445237545,3222.3690176729187
-458.3064265276801,3092.8850416141295,-457,3094,-514.1893,3030.6216,-463.374610097718,3187.426614134915
-450.80829996812594,3085.7943727624343,-452,3084,-559.5155,3107.6182,-471.4594486904367,3169.494496583361
-439.56111018353414,3075.1583694270075,-437,3074,-452.68384,3499.092,-459.1359525136525,3212.600820877941
-432.0629836921198,3068.0677005032603,-432,3069,-493.84753,3374.4763,-458.212178152401,3231.6948216706546
-420.81579397441783,3057.4316970970985,-422,3054,-396.6758,3113.3992,-438.9043479243386,3203.8419385724355
-413.31766748730377,3050.3410281688016,-412,3049,-346.4041,3153.0913,-418.10639671537706,3189.9710020036878
-409.56860423608146,3046.7956937127574,-407,3044,-345.66498,3116.5413,-404.4264467856966,3176.330629556556
-405.8195409781623,3043.2503592637954,-407,3044,-345.66498,3116.5413,-393.2227015426958,3165.1630746009223
-394.5723511600267,3032.6143559638376,-392,3034,-476.80515,3092.1282,-396.0862750981621,3145.3785960014875
-387.0742245818372,3025.5236871318452,-387,3024,-414.22647,3126.5884,-392.4267598001845,3136.615658824896
-375.8270346919119,3014.8876839078025,-377,3014,-399.90115,3139.6943,-384.19044784324166,3128.198213650445
-368.32890810500095,3007.797015085037,-367,3009,-388.3394,3159.4727,-378.537257346826,3127.044550579194
-360.8307815388017,3000.706346240368,-362,2999,-379.00397,3228.9985,-372.3045515821236,3136.516572202598
-349.58359174330445,2990.0703429164723,-347,2989,-419.46634,3180.9912,-370.41012378193193,3134.740294967776
-342.0854652466637,2982.9796739982467,-342,2984,-474.08426,3230.4658,-380.22544163074224,3143.703157160632
-330.8382755273851,2972.343670593749,-332,2969,-384.98434,3123.849,-371.60587855698725,3131.71838132848
-323.34014904373043,2965.2530016617907,-322,2964,-415.32565,3148.677,-372.1935470606722,3128.5090720413837
-319.5910857953236,2961.7076672027683,-317,2959,-385.81662,2973.599,-370.97025316516743,3103.0403649390855
