RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1077.775628214621,3515.297803010214,-1077,3514,-1047.7792,3459.4968,-1040.8423795016492,3505.8157381000487
-1079.0333761155498,3499.8695782718746,-1077,3499,-1078.794,3546.5703,-1061.8219436965026,3526.1457444894945
-1080.2918463894155,3484.441483415825,-1082,3484,-1062.405,3423.211,-1079.0672917398313,3460.5358472786197
-1081.5502841258337,3469.0131180444105,-1082,3469,-1062.1497,3364.67,-1039.7019320185082,3395.1115853718657
-1082.8084380424862,3453.58452351469,-1082,3454,-1061.1409,3201.5361,-1000.0821228224661,3282.783015576231
-1084.066395642149,3438.1558430771556,-1082,3439,-1102.4957,3409.0723,-1072.4615424698695,3369.6890117418952
-1085.3243067615592,3422.727165596665,-1087,3424,-1055.3885,3468.5325,-1063.8437235720457,3400.528609217304
-1086.5822485118529,3407.2985131453884,-1087,3404,-1117.4045,3359.959,-1088.385123877927,3392.2107173940244
-1087.8402253904792,3391.8698764893393,-1087,3389,-1101.9495,3536.4175,-1067.8795465328449,3486.994921728834
-1089.098215320292,3376.4412433179887,-1087,3374,-1064.0592,3428.8743,-1078.7691515126148,3421.952919909002
-1090.356201883735,3361.012607905968,-1092,3359,-1063.8376,3353.9937,-1044.3384640073787,3368.0827023709858
-1091.6141813726135,3345.583969882807,-1092,3344,-1051.8286,3226.8044,-1083.682490066531,3261.631690804653
-1092.8721569035802,3330.155330667267,-1092,3329,-1067.5308,3291.2725,-1083.5969731823861,3272.1826067278466
-1094.1301319850338,3314.726691363041,-1092,3314,-1089.1425,3390.0564,-1072.9504935645036,3328.619094949955
-1095.388108047609,3299.2980523312235,-1097,3299,-1076.8046,3354.7131,-1071.3949653769657,3348.6136449851624
-1096.6460849150183,3283.8694135055134,-1097,3284,-1081.0781,3314.164,-1069.5206413961118,3325.1203165568454
-1097.4847363012623,3273.583654327268,-1097,3274,-1090.3368,3210.2158,-1070.0647463016192,3260.3811732368495
-1097.484864750776,3273.583474688705,-1097,3274,-1090.3368,3210.2158,-1074.9109578063126,3241.956200220916
-1097.4858161590325,3273.58340324895,-1097,3274,-1090.3368,3210.2158,-1078.6157295254463,3232.492129764809
-1097.4866662408283,3273.5833435543514,-1097,3274,-1090.3368,3210.2158,-1081.3512706539598,3226.616332123017
-1097.4873103662355,3273.583293525409,-1097,3274,-1090.3368,3210.2158,-1083.3995831749137,3222.598438258302
-1097.487675730364,3273.583251547202,-1097,3274,-1090.3368,3210.2158,-1084.9558380938179,3219.698069066411
-1097.4877213517093,3273.583216325042,-1097,3274,-1090.3368,3210.2158,-1086.1505999228161,3217.5370355945215
-1097.487433515124,3273.5831868010728,-1097,3274,-1090.3368,3210.2158,-1087.0740896451935,3215.8961667218796
-1097.4868192629417,3273.5831620966433,-1097,3274,-1090.3368,3210.2158,-1087.7909710147046,3214.6359902305153
-1097.4858999035775,3273.583141472477,-1097,3274,-1090.3368,3210.2158,-1088.3489566660326,3213.6614796309946
-1097.4847054084198,3273.5831243008815,-1097,3274,-1090.3368,3210.2158,-1088.7839828647418,3212.9047080309524
-1097.483269993232,3273.583110045943,-1097,3274,-1090.3368,3210.2158,-1089.1234896139906,3212.3155200471338
-1097.4816288599905,3273.583098248968,-1097,3274,-1090.3368,3210.2158,-1089.388615200309,3211.856088826496
-1097.479815965638,3273.5830885173264,-1097,3274,-1090.3368,3210.2158,-1100.0777120403611,3200.980246536759
-1094.8244721705548,3270.4862289811304,-1092,3269,-1066.1932,3166.1611,-1092.5139380284836,3193.519257885597
-1094.8655921259876,3270.5035061600092,-1092,3269,-1066.1932,3166.1611,-1087.125041239226,3173.1905652577107
-1092.6613434101744,3267.998302142679,-1092,3269,-1066.1932,3166.1611,-1082.4748568702232,3171.688183580792
-1092.7225274046107,3268.02364830712,-1092,3269,-1066.1932,3166.1611,-1078.8848899586862,3170.4889634072
-1092.773649562309,3268.0334206314988,-1092,3269,-1066.1932,3166.1611,-1076.0977418971086,3169.546181720114
-1092.8158346379034,3268.0330065875855,-1092,3269,-1066.1932,3166.1611,-1073.9277409098563,3168.807805731952
-1092.8578536077246,3268.02632892797,-1092,3269,-1066.1932,3166.1611,-1072.2355272759712,3168.230207017511
-1092.8857204670974,3268.016230542743,-1092,3269,-1066.1932,3166.1611,-1070.9146577164488,3167.778570117153
-1092.9054039203497,3268.007014629053,-1092,3269,-1066.1932,3166.1611,-1069.8830606984875,3167.425484773952
-1092.9185472840434,3267.999674993037,-1092,3269,-1066.1932,3166.1611,-1069.0771098392177,3167.1494658443253
-1092.9266901705914,3267.9944093845033,-1092,3269,-1066.1932,3166.1611,-1068.4473178650487,3166.9336994805885
-1092.9311207623166,3267.99124204156,-1092,3269,-1066.1932,3166.1611,-1067.955119103723,3166.7650358043893
-1092.932889120261,3267.9900760543137,-1092,3269,-1066.1932,3166.1611,-1067.5704233939946,3166.6331932273997
-1092.932829776705,3267.9907375683124,-1092,3269,-1066.1932,3166.1611,-1067.269736450833,3166.53013378938
-1092.9315890295086,3267.9930110564706,-1092,3269,-1066.1932,3166.1611,-1067.0347059358203,3166.4495739304452
-1092.9296536670167,3267.9966660253867,-1092,3269,-1066.1932,3166.1611,-1067.1641031019035,3158.181277230692
-1083.2027822525486,3266.7602113491025,-1082,3264,-1059.6764,3236.0225,-1057.6262009667732,3185.8816033602398
-1082.6191701112205,3266.0723234460274,-1082,3264,-1059.6764,3236.0225,-1064.5824506442725,3200.5734745285918
-1082.6190661889325,3266.072188540949,-1082,3264,-1059.6764,3236.0225,-1062.686549262779,3209.006855812951
-1082.6189488415978,3266.072017046462,-1082,3264,-1059.6764,3236.0225,-1062.533024037673,3216.947649147076
-1081.9550790807843,3265.2960425921647,-1082,3264,-1059.6764,3236.0225,-1062.2557812258729,3220.3332671020394
-1081.2488596127614,3264.6378859353254,-1082,3264,-1059.6764,3236.0225,-1061.9227002039966,3225.26086251244
-1076.6498502794998,3264.107276736275,-1077,3264,-1040.3427,3216.03,-1052.0052014335402,3222.915526475582
-1061.2834299140934,3262.758040415878,-1062,3264,-1055.5348,3276.082,-1042.0807014781728,3253.8076700946867
-1045.8864782844573,3261.3573153627344,-1047,3259,-1052.3871,3256.8123,-1051.0417407092057,3261.8183740926147
-1030.4757663587964,3259.8920675631102,-1032,3259,-1051.8068,3275.944,-1046.174329564347,3269.4817675830004
-1015.0637320768366,3258.3950429863935,-1017,3259,-1038.7899,3238.5913,-1043.1514053326403,3248.3868983000357
-999.6539273952402,3256.8952006379136,-997,3254,-1032.4647,3198.5938,-1041.6853661989944,3226.3015198705775
-984.2457454756131,3255.402482433928,-982,3254,-1014.4696,3216.24,-1024.0670009788287,3229.0971314801936
-968.838028819313,3253.9148219040026,-967,3254,-958.5542,3197.1667,-983.296886848539,3193.4478256899083
-953.4302187651965,3252.4281125220564,-952,3249,-902.326,3222.182,-942.31143270761,3236.5037452426927
-938.022250263354,3250.9402621082118,-937,3249,-873.03296,3166.1052,-911.9342565250543,3199.3718751817487
-922.6142103368786,3249.4512278374705,-922,3249,-878.0613,3209.134,-897.2390961613311,3205.5528557544226
-907.2061617441663,3247.961709673708,-907,3249,-879.553,3243.7964,-890.4930671836458,3219.8036628764976
-891.7981209595229,3246.472228138546,-892,3244,-864.0223,3222.6926,-875.9563483881261,3217.677560192065
-876.3900851308157,3244.9829217879255,-877,3244,-866.0104,3243.815,-870.2495087347927,3227.957925134769
-860.9820507084434,3243.4937182129825,-862,3244,-864.3736,3231.998,-870.4586631673728,3230.217409270433
-845.5740169971485,3242.0045234560325,-847,3239,-871.38635,3245.0498,-867.8332130491563,3238.5295251256
-830.1659841579343,3240.5152980138264,-832,3239,-852.7771,3195.8567,-865.9611357431925,3207.1718518798257
-814.7579519227563,3239.026046891193,-812,3239,-859.90765,3202.8867,-853.1043885368153,3205.3857220015425
-799.349919768434,3237.53678743932,-797,3239,-855.94635,3198.4785,-853.0238848823926,3202.687561390246
-783.9418873857737,3236.0475304213173,-782,3234,-843.1005,3149.2212,-840.7667822907792,3176.6130448586673
-768.5338547815975,3234.5582777075233,-767,3234,-749.06824,3144.9302,-799.1820483538174,3151.278718823087
-753.1258221015015,3233.0690270915447,-752,3234,-738.2725,3128.9133,-778.8897269013306,3149.339200681181
-737.7177894551221,3231.5797764592035,-737,3229,-699.5965,3161.4539,-750.2779214608051,3160.187995601479
-722.3097568665087,3230.090525097222,-722,3229,-700.6881,3176.9583,-715.9975665761556,3162.9911289118586
-706.9017243106885,3228.6012732183262,-707,3229,-685.8435,3105.3247,-701.9537414663981,3110.3281079046346
-516.6934408813506,3726.4106280835636,-517,3724,-518.95746,3690.4421,-697.9262532212207,3400.293870870133
-516.7109736166766,3726.313531367548,-517,3724,-518.95746,3690.4421,-633.2094392954839,3485.8317101238363
-518.8997559422362,3724.0613622946657,-517,3724,-518.95746,3690.4421,-599.6648724797113,3575.0124240112727
-521.1920729200867,3721.7477311716675,-522,3719,-493.67648,3627.1309,-544.841882477809,3619.432969827192
-523.2566156214173,3719.0402264219624,-522,3719,-493.67648,3627.1309,-526.2096062483016,3650.9393390844934
-528.0112641450364,3711.956254310435,-527,3709,-572.5974,3676.705,-594.8550963122942,3668.002330310221
-537.1114693604729,3701.830592946038,-537,3699,-559.9392,3707.0403,-597.0740957893454,3688.2358149612896
-547.6768344247923,3690.6249761312292,-547,3689,-525.22205,3640.091,-554.3660615057412,3653.7318477486524
-558.2003284519656,3679.328888438321,-557,3679,-550.08344,3736.371,-544.2069694670456,3711.7971081004616
-565.1909416746257,3671.758196555842,-567,3669,-542.4971,3719.0178,-537.1267859454158,3721.255109060933
-568.6814962555961,3667.965446214949,-567,3669,-542.4971,3719.0178,-542.3881622956303,3716.043570311727
-579.1412894181573,3656.5674587752783,-577,3654,-574.3572,3632.04,-579.2785845330545,3653.0353202121514
-589.6108114559319,3645.1723562661887,-587,3644,-585.2405,3623.765,-559.6777651522915,3628.077103073952
-600.094183174413,3633.7857357171983,-602,3634,-619.95746,3618.3833,-591.5271351818594,3623.384066999019
-610.5853266678037,3622.4027366737337,-612,3619,-580.431,3651.0085,-581.83301256445,3641.8378730051895
-614.0829549412106,3618.6084648750416,-612,3619,-580.431,3651.0085,-581.6473805909119,3643.5635875303074
-621.07820202782,3611.0196103155126,-622,3609,-574.2586,3587.5173,-578.7650642631569,3606.380781738673
-631.5702047223892,3599.6356158481094,-632,3599,-600.6122,3513.7334,-623.2609024115137,3555.538996575595
-642.0608198401374,3588.251633868552,-642,3589,-608.3568,3489.7676,-614.8441290869857,3538.6302041546683
-652.5503365136864,3576.868543096623,-652,3574,-598.9374,3476.3726,-603.4325286230649,3490.906679901642
-663.0393183058073,3565.486395524145,-662,3564,-592.55176,3415.7053,-608.7960684265751,3426.2677616372425
-673.5284178067166,3554.1045122731744,-672,3554,-614.6375,3613.1675,-612.1991783570644,3564.5889357277524
-680.5215095284656,3546.5163093945976,-682,3544,-651.2,3655.4072,-663.1138329572495,3601.806097968149
-684.0182076645292,3542.722051308066,-682,3544,-651.2,3655.4072,-659.5639169029757,3607.84666031946
-694.5089432620791,3531.338561828343,-692,3529,-719.1637,3556.3188,-685.4253572543537,3585.8680247103366
-705.0004067871297,3519.954227848715,-707,3519,-711.0467,3634.516,-689.101920700694,3617.2584441476693
-715.4919904111191,3508.5697281312555,-717,3509,-677.2405,3618.4487,-686.1428726934432,3617.041497861245
-725.9830140236242,3497.185830566885,-727,3494,-764.9483,3562.7122,-723.5066929624182,3605.9972942907366
-729.4798184102899,3493.391420575667,-727,3494,-764.9483,3562.7122,-734.5657042792013,3590.093716989069
-736.4731039156076,3485.802954862898,-737,3484,-730.83746,3573.452,-734.5628368492431,3582.8616546239846
-746.9624082099225,3474.4209402805823,-747,3474,-732.23444,3458.0032,-748.0348232556795,3534.1736799416826
-757.451518075174,3463.039140638205,-757,3464,-764.9121,3430.0798,-767.4979247100871,3466.2452194572143
-757.4517273254793,3463.0390735241117,-757,3464,-764.9121,3430.0798,-768.3968638182387,3452.3786721232073
-757.4528092091697,3463.0391002749793,-757,3464,-764.9121,3430.0798,-767.9324719729144,3445.583856921115
-757.4553538492916,3463.0391162554442,-757,3464,-764.9121,3430.0798,-758.235967875675,3455.675100477098
-765.7538457742874,3449.890975750495,-767,3449,-818.0183,3441.4363,-781.7199965170847,3454.3337435258973
-763.7965399066428,3450.7770391006047,-762,3449,-784.8266,3400.452,-783.9285704169477,3430.7858968491228
-763.6671619537777,3450.929621252869,-762,3449,-784.8266,3400.452,-784.5368339473864,3420.7163255854375
-763.5810447779792,3451.085924027301,-762,3449,-784.8266,3400.452,-784.7459277150514,3415.0031128690257
-763.5059679336399,3451.245323224522,-762,3449,-784.8266,3400.452,-784.8222661732265,3411.288270687513
-763.4421816412488,3451.4074536700095,-762,3449,-784.8266,3400.452,-784.8485822988158,3408.684740187373
-763.3947007907857,3451.571890996679,-762,3449,-784.8266,3400.452,-784.8551941207585,3406.7789040391317
-763.3599219934947,3451.738071412717,-762,3449,-784.8266,3400.452,-784.8542075323473,3405.3472066685085
-763.3378730147781,3451.905391303151,-762,3449,-784.8266,3400.452,-784.8506360035444,3404.2547960902953
-763.3283872060227,3452.0713523900336,-762,3449,-784.8266,3400.452,-788.1483760374635,3399.2247810845247
-760.4061612453897,3441.643850787774,-762,3439,-794.9482,3431.6816,-793.7882723088858,3412.681629493233
-760.029766518317,3442.366038973828,-762,3439,-794.9482,3431.6816,-794.458577955429,3417.488812032668
-759.9743339094284,3443.1577807514172,-757,3444,-781.7715,3442.7695,-790.667514110793,3424.2749239678906
-759.9258891129095,3443.2673209863433,-757,3444,-781.7715,3442.7695,-788.3184071068675,3428.860013160252
-759.8691733708479,3443.280110949891,-757,3444,-781.7715,3442.7695,-786.7134906001919,3432.143101419143
-759.7973829342644,3443.2896175469828,-757,3444,-781.7715,3442.7695,-785.5554976652863,3434.576622764799
-759.7393270826204,3443.2965204988877,-757,3444,-781.7715,3442.7695,-784.6929165150525,3436.4183852502783
-759.6923623076104,3443.3013714532644,-757,3444,-781.7715,3442.7695,-784.0380612545046,3437.8299944076634
-759.6543311481441,3443.3046344812174,-757,3444,-781.7715,3442.7695,-783.5351831104183,3438.920252646427
-759.623514260003,3443.30669140806,-757,3444,-781.7715,3442.7695,-785.5818301778776,3438.896398517112
-755.3759419391208,3436.1837302763224,-757,3434,-780.1066,3524.7795,-780.3982984705369,3505.120844203126
-755.3758188973134,3436.183599989681,-757,3434,-780.1066,3524.7795,-790.8379011458646,3497.772029083837
-755.375706895405,3436.183400427035,-757,3434,-780.1066,3524.7795,-801.8682927431078,3507.4667598998926
-753.7597814996182,3434.680194346193,-752,3434,-787.86176,3518.6323,-804.5261675403495,3512.0179543728436
-751.9840851893714,3433.0075379623368,-752,3434,-787.86176,3518.6323,-802.3712680433898,3511.454946403332
-746.0234541206298,3424.7957854853526,-747,3424,-826.00916,3416.5981,-802.2437143056189,3478.2160330145184
-739.8849916967971,3412.3661797563163,-737,3409,-810.40656,3537.1038,-818.2383960135966,3517.4214353583548
-737.8981312053419,3408.1254374697664,-737,3409,-810.40656,3537.1038,-813.3997980966843,3532.268302158257
-733.7302100678285,3400.341249190492,-732,3399,-733.6151,3382.9546,-754.741900176661,3463.175115528596
-725.9907728473407,3386.957382777969,-727,3384,-751.2123,3418.839,-742.724641206313,3411.667935226357
-718.1965882443983,3373.616380750863,-717,3374,-716.5804,3451.5383,-740.5534472353813,3433.970404266844
-710.4502946989859,3360.227979329976,-712,3359,-730.6167,3337.1013,-721.3269999892082,3376.3864344809376
-702.7305592464808,3346.8142763113224,-702,3344,-703.87585,3095.5679,-638.8501267059094,3207.3718106034125
-695.0105087060814,3333.3999740907766,-697,3334,-726.8765,3169.306,-721.5815217485086,3228.1902285210967
-687.2838837750093,3319.9881795219567,-687,3319,-713.1721,3228.0217,-692.6401477843358,3236.100127451586
-679.5522706746647,3306.5779650984355,-677,3304,-658.03296,3339.514,-643.6994970825078,3296.2855410452808
-671.8196109355138,3293.1675604691773,-672,3294,-662.6507,3341.304,-671.5234175489758,3304.357151165773
-664.0878157657646,3279.7562991395234,-662,3279,-646.5412,3262.4648,-655.3005623678044,3294.6079456884486
-656.3567500460402,3266.344668688873,-657,3264,-700.272,3229.219,-672.4269114208728,3249.1973806159735
-648.6255482351959,3252.9335119362804,-647,3254,-666.51733,3147.5996,-648.4709380610375,3170.648874606817
-640.893642263162,3239.523278430308,-642,3239,-603.8201,3066.246,-655.9763902772053,3091.2306265444045
-633.1611248653086,3226.113754844016,-632,3224,-610.7661,3108.0413,-633.6221418499915,3091.046114109807
-628.0060394862996,3217.1741405146377,-627,3214,-582.6517,3171.7993,-614.836369455705,3130.1417951189865
-625.4285463416511,3212.7042685764377,-627,3214,-582.6517,3171.7993,-605.5116677535545,3143.400968466651
-617.6964835761553,3199.294131983406,-617,3199,-585.46954,3206.4111,-603.7104999643302,3169.602000104256
-609.9651804875145,3185.883047813883,-607,3184,-586.6336,3040.0476,-594.355620307169,3078.514057514189
-602.2344265150846,3172.4712672923592,-602,3169,-582.1505,3109.35,-570.8911561350129,3124.4806923157125
-594.5036977359802,3159.0594359219226,-592,3159,-615.72473,3075.621,-593.4399905948163,3097.055839000158
-594.5036012242825,3159.0594053050945,-592,3159,-615.72473,3075.621,-603.3070068173591,3090.119640587603
-594.5044669860323,3159.059485072587,-592,3159,-615.72473,3075.621,-607.4902165426213,3086.118959737914
-594.5066596286456,3159.0595701406714,-592,3159,-615.72473,3075.621,-609.8385817090178,3083.4776199538164
-594.5100738189603,3159.0596594238095,-592,3159,-615.72473,3075.621,-611.3532939210912,3081.6075308042155
-594.51455061241,3159.0597516183057,-592,3159,-615.72473,3075.621,-612.4090773352611,3080.22978695946
-594.5199174523408,3159.0598451536,-592,3159,-615.72473,3075.621,-613.1791894771915,3079.1906823294903
-594.5260102893578,3159.0599382221644,-592,3159,-615.72473,3075.621,-613.7564100887748,3078.3958858304695
-594.5326847026188,3159.0600288370338,-592,3159,-615.72473,3075.621,-614.1962209583,3077.78276842686
-594.5368812260326,3159.060114897433,-592,3159,-615.72473,3075.621,-614.5346939730016,3077.3073536959837
-594.5296550810064,3159.0601942631147,-592,3159,-615.72473,3075.621,-614.7967662640585,3076.937554418412
-594.5220345884295,3159.060264929254,-592,3159,-615.72473,3075.621,-612.7603948742701,3076.9691958433173
-595.2739479070509,3153.9477334578196,-597,3154,-613.31616,3171.6973,-615.8206662440967,3098.3059896434333
-595.2653967187978,3153.968106948931,-597,3154,-613.31616,3171.6973,-616.2892174712312,3114.5598865581296
-595.2547724698694,3153.9840983972745,-597,3154,-613.31616,3171.6973,-616.0479652727009,3127.1281941665598
-595.2429317986217,3153.996312582702,-597,3154,-613.31616,3171.6973,-615.6280771338959,3136.8995776137303
-595.2304376869545,3154.0054160008626,-597,3154,-613.31616,3171.6973,-615.2029191837131,3144.5152162464183
-595.2176724545824,3154.012011730159,-597,3154,-613.31616,3171.6973,-614.827724913791,3150.4582121823164
-595.2048747695228,3154.016628144751,-597,3154,-613.31616,3171.6973,-614.5149002967721,3155.099155554286
-595.1921719371697,3154.019715734094,-597,3154,-613.31616,3171.6973,-614.2612950155976,3158.7247569624833
-595.1796068421816,3154.0216494115252,-597,3154,-613.31616,3171.6973,-614.0587946248509,3161.557815175165
-595.1671594821577,3154.0227342854882,-597,3154,-613.31616,3171.6973,-613.8984892745946,3163.7718864723465
-595.1547576472342,3154.0232121465547,-597,3154,-613.31616,3171.6973,-613.7722254632176,3165.502357135099
-595.1633157407189,3154.0232765194683,-597,3154,-613.31616,3171.6973,-613.673072532884,3166.8549248247036
-595.1730190186702,3154.023070811707,-597,3154,-613.31616,3171.6973,-613.595349827267,3167.9121493400794
-595.171896323342,3154.0123888196995,-597,3154,-613.31616,3171.6973,-615.7608103599827,3171.8448558294995
-600.4818607838387,3149.7438849274145,-602,3149,-609.1589,3193.4197,-604.0265175842993,3179.0608230874295
-600.4819975564997,3149.7436756828192,-602,3149,-609.1589,3193.4197,-610.6576458792193,3185.518162212437
-602.6594716033567,3147.5610796036844,-602,3149,-609.1589,3193.4197,-610.1981872436608,3181.563357065841
-604.9770358852309,3145.2924484612763,-602,3144,-596.2786,3166.8813,-607.1050510433013,3180.9747578788
-612.6010643411678,3139.4559933316364,-612,3139,-598.4336,3108.107,-603.7813601216332,3160.5983197604914
-622.5644310537666,3130.2996827249317,-622,3129,-618.8923,3006.775,-588.2330287848962,3059.7291916292816
-632.5567186742726,3121.5073451056996,-632,3119,-632.3705,3006.2542,-583.6381136073809,3033.1713925386725
-644.5892771188877,3111.8434234062115,-642,3109,-691.5449,3009.0652,-661.0127785010666,3000.858212467529
-656.6444964733987,3102.159668492458,-657,3099,-700.03345,2993.6892,-700.1091632228598,2980.729736515409
-668.671159494318,3092.42747945497,-667,3089,-680.0353,3005.9773,-677.4051204389355,2987.5715693388074
-680.6811518671668,3082.669196709664,-682,3084,-696.888,3003.3865,-690.122122482832,2998.54791391548
-692.6886737074774,3072.9032920518694,-692,3074,-686.9968,3008.8752,-687.9873670369179,3004.319032662382
-700.6956587299168,3066.3928779017683,-702,3064,-732.29626,3070.3496,-703.2124793812611,3025.9613723479865
-704.6998317670402,3063.138006952992,-702,3064,-732.29626,3070.3496,-715.8202442445612,3042.3923195798548
-716.7140161225637,3053.374448196264,-717,3054,-744.8896,3077.4944,-729.5677740182387,3050.0251379302717
